用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
独玛巴,保密,致敬传奇英雄黄忠!,,1级评论,4,3,2024-04-19 18:32:28
杨叔伟大无需多言,男,国服后羿[星星眼],,1级评论,6,3,2024-04-15 14:29:02
为你心动千万遍,保密,id差点没绷住,,1级评论,6,3,2024-04-15 12:13:29
Cyberyoshi,男,正大光明敢作敢当的好男儿[支持]，垃圾xxn们只会在背地里玩阴的,,1级评论,6,3,2024-04-11 12:57:51
Highton-,女,光顾着爱猫忘爱你了,,1级评论,6,3,2024-04-10 07:00:17
Chleh,保密,阿拉什！,,1级评论,6,3,2024-04-08 17:45:45
账号已注销,保密,流浪猫应该全部喂虫子吃https://b23.tv/BV1St421g7EP,,1级评论,0,3,2024-04-03 01:55:21
账号已注销,保密,回复 @噤诉真泠闪击萝莉岛 :处理成碎渣,账号已注销,2级评论,0,0,2024-04-04 18:57:08
请猴黑和机伥喝黄河水,保密,你家养的虫子可能会被它吃了，建议敲死再放进去,账号已注销,2级评论,5,0,2024-04-04 16:53:51
此乃胜负的分水岭,保密,猫是你跌？,,1级评论,3,3,2024-04-02 22:20:05
黑虎程序员,男,这挺好的啊，老哥体验到狩猎，也为市民除了害！致敬！👍,,1级评论,6,3,2024-03-29 22:19:29
baby的两格人,保密,比段子还有意思的是串子[大笑][大笑],,1级评论,5,3,2024-03-29 21:20:11
夢与回忆的迷圖,男,射哈基米为什么不能兴奋不能取乐？流浪猫是入侵者，我看抗日片里杀鬼子就是最爽的,,1级评论,6,3,2024-03-28 12:22:44
账号已注销,保密,對流浪貓來說，虐貓者才是入侵者,夢与回忆的迷圖,2级评论,0,0,2024-04-30 15:29:49
---king__,男,吾虽年迈，箭矢犹锋！,,1级评论,5,3,2024-03-24 18:51:14
sdkfjdkrjfndn,男,这么有爱心咋不收养了呢,,1级评论,6,3,2024-03-21 23:59:28
缺心散人,保密,otto的反应是箭的7倍，otto是因为想似了才不躲开的,,1级评论,6,3,2024-03-21 22:17:24
守心明性克己慎独,男,这要是在以前肯定会被封一个巴图鲁的,,1级评论,6,3,2024-03-21 19:41:17
奥尔特大蜘蛛,男,致敬冠位弓兵俄里翁,,1级评论,6,3,2024-03-18 21:28:07
委委委委委委委圆长,保密,吾虽年迈，箭矢犹锋,,1级评论,6,3,2024-03-17 15:34:32
E_can空罐,男,致敬传奇精灵射手,,1级评论,6,3,2024-03-16 10:46:32
账号已注销,保密,吃不到哈基米槊哈基米🍋的东西😡,,1级评论,0,3,2024-03-15 00:32:54
文明上网美紗子,保密,应该往猫粮里面掺感冒药，又达到了爱猫的效果又不影响到其他人正常生活,,1级评论,5,3,2024-03-11 22:53:42
死月之殇,男,只要不是以凌虐为目的地虐杀，捕杀流浪猫狗都是不违法的。,,1级评论,6,3,2024-03-08 21:27:57
阿泽0w0,保密,就算是也不违法[呲牙],死月之殇,2级评论,5,2,2024-03-10 14:36:33
斗殴者-,男,最支持的一集,,1级评论,5,3,2024-02-25 02:41:25
龙不相书屋,男,从马赛克可以看出来，这个拍摄者也不是什么好人，故意露他人脸,,1级评论,6,3,2024-02-23 21:02:22
雾枝之篝,男,《合肥射箭精英》,,1级评论,6,3,2024-02-19 16:08:23
滑行章鱼,女,你是？,,1级评论,6,3,2024-02-10 01:04:16
千戎,保密,深圳人表示做的对（被流浪猫抓交了700块学费）,,1级评论,6,3,2024-02-08 15:25:53
我不想取ID了啊,保密,除了在居民区里用弓箭很危险，其它也还好，反正杀的猫又不是家养的。对了，侵犯别人肖像权，你才是真正的垃圾,,1级评论,6,3,2024-02-06 02:58:48
真姫ちゃん,保密,复合弓，启动！,,1级评论,6,3,2024-01-30 10:47:26
kono小皮da,男,支持,,1级评论,6,3,2024-01-29 09:26:47
亨特蜀黍,男,属于是为民除害了，支持！,,1级评论,6,3,2024-01-28 19:45:24
默___然,保密,英雄,,1级评论,6,3,2024-01-25 01:16:41
鈷蓝星,男,弓箭这种东西发明的本意就是用来打猎物的，专门射固定靶才应该是小圈，别把自己说成是什么用弓的唯一正统,,1级评论,6,8,2024-06-06 03:01:35
beyerK800s,男,"选择你的技能：
1慈悲为怀：流浪猫也是生命啊🤧😇🙏🏻
2移花接木：今天射猫🙀明天就敢射人😱😡
3运筹帷幄：射杀流浪猫的人都是潜在的杀人犯😫👉🏻😈
4净世白莲：流浪猫😺招你惹你了非要射她😰
5借刀杀人：警惕杰克辣条势力复苏😤😤😱
6围魏救赵:   虐待流浪猫的一定过的不如意吧🥵
7百善孝先：流浪猫是我爹妈🥰你们都不准碰😭😡
8先发制人:   你要不惹猫会被咬？😾😤👉🏻😅",,1级评论,5,6,2024-04-01 19:35:20
奥尔特大蜘蛛,男,我骂mxz会有两个群体急眼，并且我骂的确实是它们俩,,1级评论,6,72,2024-03-21 18:02:16
渊狼,保密,"请选择你的技能
慈悲为怀：流浪猫的命也是命啊，为什么要伤害这些可爱的猫猫😇😷😭😿
举一反三：今天他敢杀猫，明天他就敢杀人！精神病！犯罪心理！杀人犯小时候就这样！😤😠😡🤬😾
围魏救赵：应该惩罚放生流浪猫的人，人的错误不应该让猫承担🧐🙄😵🤮
两面三刀：入侵动物流浪猫虐杀本土鸟类——猫猫就是厉害😊🤩🥰👍🏻👍🏻😺，人类捕杀流浪猫——猫猫这么可爱为什么要杀猫猫😣😖😫🥺😢🙀？
江山易改：虐杀是猫的天性，虐杀难道是人的天性吗🤔🤨😅？
晓古通今：流浪猫不是入侵物种，中国古代就有猫的存在！说猫是入侵物种你怎么不说人也是入侵物种？反正都发源于非洲🤚🏿🤓✋🏿🤜🏿🤜🏿！
众生平等：人和流浪猫都是地球上的物种，有什么高低贵贱之分😗😋🥴？
无懈可击：所谓绝育、捕杀、安乐死流浪猫都是屁话！！！🤬😡🤪😜🤤
扣帽高手：捕杀流浪猫的这些人都是杰克辣条的队友，警惕杰克辣条复出🙀🙀😿😿
引经据典：研究表明流浪猫不会对生态造成任何影响，反而会保护我们的生态环境🧐📲📚📖🖋
以夷制夷：猫可以帮助人类抓老鼠，如果没有流浪猫，那么老鼠就会占领你家，老鼠对生态的危害远大于猫，还会传播疾病！👨‍👩‍👧‍👦❤️❤️🐱⚔️🐭
学富五车：那些说流浪猫危害生态的论文都是胡说八道，以偏概全，里面的数据太假了，更别拿什么澳洲和北美的数据来说事，这里是中国👨🏻‍🎓🤓📚📖🔢💱
奉若神明：中原自神农供奉猫为农神，儒道保护猫几千年。中东自穆圣强调，猫是，神明最喜欢的动物，敢害猫，是死后下地狱的重罪。猫是上天的恩赐！！💁🏻‍♂️😸👑💁🏻‍♀️
浮想联翩：猫猫怎么可能主动咬人呢？肯定是这个人主动招惹猫不开心了🤤👉😈🤜🏻🤛🏻😾
百善孝先：不准你们欺负猫猫😡😡😡",奥尔特大蜘蛛,2级评论,5,2,2024-06-13 13:49:16
叶光良,保密,回复 @彭涛实名上网 :[脱单doge],奥尔特大蜘蛛,2级评论,5,2,2024-03-22 00:37:52
DwarfJodl,保密,罪恶将知道，什么是痛苦!,,1级评论,5,5,2024-02-27 23:23:11
时千羽丶,保密,这种公益活动就该大力推广,,1级评论,6,5,2024-01-31 21:57:31
Dragon-Keeper,保密,从未有如此正义的“邪恶”,,1级评论,5,4,2025-01-13 00:24:57
织我所愿,保密,你更是个辣鸡剪出🤣🤣🤣,,1级评论,5,4,2024-10-05 14:33:35
リユーリオン,男,薄纱  舒服了,,1级评论,6,4,2024-04-08 15:30:49
Aihara_Me1,男,致敬传奇ad韦鲁斯,,1级评论,6,4,2024-03-11 23:27:43
流泪茉茉头,女,致敬传奇射手维鲁斯,,1级评论,6,4,2024-03-07 13:23:34
loscoverd,男,别用复合弓，容易误伤，建议用弹弓+泥丸，减少跳弹可能性[吃瓜],,1级评论,6,4,2024-02-29 08:53:23
sklotxk,男,你但凡换个标题，这男的做的是不行。但是杀流浪猫等于垃圾，我只能说你是猫xz。,,1级评论,5,4,2024-02-22 09:43:42
小绿猪202,男,冷知识：猫的反应是猫的一倍,,1级评论,5,4,2024-02-05 18:46:15
大枪哥布林,保密,敢做敢当[支持],,1级评论,6,4,2024-02-01 21:36:20
悠哉的呆唯,男,为民除害[点赞],,1级评论,6,4,2024-01-31 16:37:55
xp629530,保密,想网暴别人的出生，你好意思说别人？,,1级评论,2,46,2024-05-23 17:23:52
ElkanAH-利加,男,回复 @愛貓人士貓貓妹 :幽默弯弯😋建议多来点复合弓,xp629530,2级评论,6,9,2024-05-23 21:35:41
现实生活中唯唯诺诺,保密,大家点点举报，不要让up恰到流量,,1级评论,5,7,2024-02-12 17:59:49
白猫SAMA,女,确实垃圾自有天收，你看这不就被复合弓上天收去了,,1级评论,6,38,2024-03-17 14:11:31
bili_494510375,女,回复 @三分钟热度的二炎 :全是爱猫高手，啊米诺斯的福气还能小了,白猫SAMA,2级评论,5,3,2024-03-18 23:26:08
三分钟热度的二炎,保密,天堂全都是拿复合弓的丘比特,白猫SAMA,2级评论,6,2,2024-03-17 16:38:24
--黑服--,保密,"卫生部/农业渔业部/公安部共同发布的加强狂犬病预防控制工作通知中，第五条明确写了“凡未经疫苗，无标（记）牌的猫（犬）只一律视为野猫（犬），公安人员及人民群众均有权捕杀”
国务院办公厅转发卫生部、农牧渔业部、公安部关于加强狂犬病预防控制工作的意见的通知是国务院办公厅于1984年09月05日发布，自1984年09月05日起施行的法律法规。

中文名
国务院办公厅转发卫生部、农牧渔业部、公安部关于加强狂犬病预防控制工作的意见的通知
发布部门
国务院办公厅
发布日期
1984年09月05日
实施日期
1984年09月05日
效力级别
国务院规范性文件
法规类别
卫生综合规定",,1级评论,4,2,2025-05-12 21:37:43
烟花鞭烂星狗,保密,孩子们这就是英雄,,1级评论,5,2,2025-05-09 08:56:58
bili_31782144613,保密,我只想说，这未免太亏了吧。一只野猫值什么价？,,1级评论,4,2,2025-05-11 23:26:41
余风同学,保密,我只能说看up名字，有意思[doge_金箍],,1级评论,6,2,2025-04-22 10:22:24
JINM一,保密,致敬传奇韦鲁斯,,1级评论,3,2,2025-04-25 03:08:19
把ID熬成种子,保密,君子六艺，皆通习之,,1级评论,4,2,2025-04-21 21:29:31
没有名称可以取了,保密,骂别人之前想想自己拍摄时经过别人同意了吗，发到网上网暴人家好意思吗,,1级评论,5,2,2025-03-29 23:14:38
早上一个梨,保密,一位真正的英雄,,1级评论,5,2,2025-03-26 20:23:54
新乃夜,男,qq区国服前五韦鲁斯,,1级评论,6,2,2025-03-31 09:02:18
粗壮有力的媳妇,保密,拿弹弓去澳洲有点大材小用了，当地有猎猫协会发专用枪的,,1级评论,6,2,2025-03-28 14:18:40
蔡徐坤屮,男,流浪猫只会乱生，破坏生态，有些大言不惭你捐钱给你主子绝育啊，,,1级评论,6,2,2025-03-21 01:44:47
楼主Q,男,看来倒也不是什么精英[吃瓜],,1级评论,6,2,2025-03-14 02:24:17
Dian滴滴,男,看见哈气猫我就来气，捕就捕了，又不是私人，公共或危害私人，公共财产[黑眼圈_金箍],,1级评论,5,2,2025-02-25 11:00:42
Dian滴滴,男,不过公共场合可能会伤到人，有点危险[笑哭],Dian滴滴,2级评论,5,0,2025-02-25 11:02:51
我在反思,保密,深圳的流浪猫是真让人烦，之前在蓝色港湾看到猫跟老鼠趴在一起吃饭,,1级评论,5,2,2025-02-15 20:41:44
骚老师e,保密,深圳黄忠,,1级评论,6,2,2025-02-14 22:28:40
科比-不来恩特-肘击王,男,英雄,,1级评论,5,2,2025-02-12 15:51:04
芒果冰棒i,保密,心疼箭钱[拜年纪静态表情包_诶？！][拜年纪静态表情包_诶？！],,1级评论,6,2,2025-02-12 02:37:15
印一开,男,招笑比赛,,1级评论,6,2,2025-02-14 20:34:02
桔子狗想变成鱼,男,致敬传奇射手韦鲁斯,,1级评论,6,2,2025-02-04 16:06:06
向着南极飞,男,支持鹰眼,,1级评论,6,2,2025-01-28 18:53:38
热爱生活的欢欢,男,鲁迅也很喜欢猫[doge],,1级评论,3,2,2025-01-28 07:54:11
可疑语法,保密,人家拿的是专业的设备，是杀猫的，合法，合不合道德跟我没关系，但肯定合法的,,1级评论,5,2,2025-01-21 12:27:15
必吃刁子鱼,保密,一击致命有什么问题,,1级评论,5,2,2025-01-12 08:49:35
陪你笑笑,保密,干的好tm一群猫笑子只管喂不管后继发春发病和咬人真tm活该,,1级评论,6,2,2024-12-14 22:11:53
绿箭Oliver-Queen,男,支持男子,,1级评论,6,2,2024-12-10 03:44:07
账号已注销,保密,投毒是违法的，弓箭还行，换成弹弓可能法律问题更少，但最好还是诱捕扑杀吧。TNR如果不能保证一个系统内长期有3/4的流浪猫处于绝育状态，是不能阻止流浪猫数量继续增加的。,,1级评论,0,2,2024-12-06 22:22:13
是miku酱,保密,致敬传奇暗裔韦鲁斯,,1级评论,5,2,2024-12-06 14:26:05
义怒之火,保密,很帅气,,1级评论,5,2,2024-11-23 17:49:17
゚黑洞king,保密,不杀难道指望你收养啊,,1级评论,5,2,2024-11-15 22:22:52
董指导offical,保密,啥比up,,1级评论,3,2,2024-11-08 14:45:50
大慈大悲救世图4仙人,男,致敬传奇弓箭手,,1级评论,6,2,2024-11-01 13:45:20
HitHong,女,respect,,1级评论,5,2,2024-10-23 11:18:06
一名游客345,保密,"🐀:会偷东西     会咬人    半夜鬼叫    体型小            会传播疾病       繁殖快     ——不可爱
🐱:会偷东西     会咬人    半夜鬼叫    体型大            会传播疾病        繁殖快    ——爱猫人士叠",,1级评论,5,2,2024-10-10 09:13:12
華夏日月,保密,可比肩大英雄阿拉什，致敬[支持],,1级评论,5,2,2024-09-25 01:43:58
jzjnnn,保密,蚌,,1级评论,5,2,2024-09-20 02:37:19
AlbanoIsBae,男,还是好人多,,1级评论,6,2,2024-09-16 01:57:17
虚弦kyotsuru,保密,那标题也没必要说残忍，流浪猫抓人本来就活该,,1级评论,6,2,2024-09-05 00:59:56
战他个昏天地暗口牙,男,抽纱b,,1级评论,6,2,2024-09-03 17:34:46
月光依旧在,保密,行为支持，工具不支持！先生大义,,1级评论,6,2,2024-09-02 12:29:15
続綖,保密,恼残up,,1级评论,5,2,2024-08-30 00:13:10
-忘却の旋律-,保密,为什么十二生肖里没有猫[吃瓜],,1级评论,6,2,2024-08-29 15:04:15
宇宙无敌第一大神,保密,为民除害,,1级评论,4,2,2024-08-28 11:34:56
火锅底料卜,保密,他简直是个超人,,1级评论,4,2,2024-08-28 01:43:58
賬號已註消,保密,请问这是后羿吗[打call],,1级评论,5,2,2024-08-24 23:33:51
kira和killer,保密,致敬传奇archer英灵卫宫[笑哭],,1级评论,6,2,2024-08-24 17:11:23
冷酷无情茨手手,男,致敬当代神射手羿👍👍👍,,1级评论,5,2,2024-08-19 17:52:21
不怕事的闲人,男,?猫是你养的吗？不是那流浪猫杀的好,,1级评论,6,2,2024-08-18 18:25:27
神乐光_official,保密,漂亮！,,1级评论,5,2,2024-08-18 16:55:28
軲轆の葫蘆,保密,致敬传奇射手,,1级评论,5,2,2024-08-18 09:58:33
射手THOU,保密,有些猫被射穿了其实不会马上死，反而会带着箭头到处跑，建议用钝头，动能冲击打出内伤,,1级评论,6,2,2024-08-16 21:57:31
9750gre,保密,瞄准前肢那一块 肯定死的,射手THOU,2级评论,5,1,2024-09-22 16:26:26
纸丶鸢い,保密,也中up,,1级评论,6,2,2024-08-14 10:20:24
阴险的欢乐豆,保密,支持,,1级评论,5,2,2024-08-09 23:38:11
痛苦我能,男,先驱者罢了，自由后来者,,1级评论,6,2,2024-08-09 20:42:03
逐渐发绿的数据之王,男,还是那句话，流浪动物都是该死的，要清除就赶紧清除，不要一天天的大呼小叫，发这种视频，没人绝育，没人收养，那怎么行？放到野外只会破坏环境平衡，所以只能无害化处理，当然也不要用复合弓，容易伤到别人,,1级评论,5,2,2024-08-08 10:18:18
金坷垃小吉ba_C,保密,现在人们对于流浪动物真的是越来越没有爱心了，我喂了几年，从小看到大的流浪老鼠被别人当街虐死，还有流浪蟑螂去找顾客乞食，结果顾客不仅虐死了蟑螂还理直气壮地叫我退钱，蟑螂妈妈也是为了蟑螂宝宝没办法了才这样做的啊，难道流浪动物就不配活在这个世界上么，地球不是只有人类的地球！每个生命都值得被尊重！,,1级评论,5,2,2024-07-08 20:37:03
bili没axdfr,保密,对呀，他们只宠他们的猫爹狗爹,金坷垃小吉ba_C,2级评论,3,0,2024-07-31 10:12:58
句句不应温柔,保密,就算无缘无故虐杀我也支持,,1级评论,5,2,2024-07-07 20:14:04
尊者林禄和_official,男,笑点解析:合肥射箭精英邀请赛,,1级评论,5,2,2024-07-07 16:42:43
狂笑之蛇将写散文,保密,致敬传奇神箭游侠,,1级评论,4,2,2024-07-02 18:08:41
买袋欧润吉,男,"举报了，没有前因后果，剪中间一部分来误导观众。其心可诛。
吃这种人血馒头UP主你晚上睡得着吗？",,1级评论,6,2,2024-06-29 22:31:26
强袭镇暴型水兽mark2,保密,拍视频的才是恼贪,,1级评论,6,2,2024-06-25 09:13:38
白色设计师,保密,物竞天择[呲牙],,1级评论,5,2,2024-06-16 22:44:36
武神智代_,男,今天能救鸟，明天就能救人，杀流浪猫保护三有鸟类这是义，给自己姥爷报仇这是孝，不用毒防止误杀这是仁，减少国家的入侵物种这是忠，你侵犯肖像权没有上来给你一拳这是德,,1级评论,6,2,2024-06-15 21:48:24
黄牌老司机,保密,拍视频的人连话都说不利索[嗑瓜子],,1级评论,6,2,2024-06-04 18:36:04
月半猫_宇宙,男,哈吉吧都没说话，怎么你有意见？,,1级评论,6,2,2024-06-02 02:47:22
科文德维斯,保密,今天救鸟，明天救人,,1级评论,6,2,2024-05-29 12:19:55
这是啥舔一下,男,我怎么自动选韦鲁斯了？,,1级评论,4,2,2024-05-22 04:57:52
贱笑客,保密,致敬传奇弓箭爱猫英雄,,1级评论,5,2,2024-05-17 14:08:45
宇智波在逃宇智波佐助,男,致敬传奇侦查位干员sova,,1级评论,6,2,2024-05-16 00:20:04
座標不明悪霊殺し,保密,世上还是好人多啊（致敬传奇兵器复合弓）[香奈美·追寻那道光 应援装扮_打call],,1级评论,4,2,2024-05-10 03:50:19
NASDZI,女,自我介绍,,1级评论,4,2,2024-05-09 11:09:13
森1弦,男,韦鲁斯单杀魔法猫咪,,1级评论,5,2,2024-05-09 00:02:05
清新脱俗的用户名,保密,致敬传奇奥义——须佐能乎•贯,,1级评论,6,2,2024-05-07 16:14:28
bili_517510514,男,沸羊羊你动啊,,1级评论,6,2,2024-05-05 21:22:08
谐星爱顺音,保密,罪恶将知道，什么是痛苦！,,1级评论,5,2,2024-05-05 10:33:15
芜湖上将ALOoO,男,国服第一韦鲁斯,,1级评论,5,2,2024-05-05 09:36:17
玉龙幼麟,男,英雄,,1级评论,6,2,2024-05-04 12:17:39
擎天柱-柯博文,保密,不怕误伤人吗？拿弹弓好一点吧,,1级评论,6,2,2024-04-27 19:22:15
最后的K射线,男,《射箭精英》,,1级评论,6,2,2024-04-27 19:06:25
比叭帛,保密,猫有九条命，玩累了送别人一条而已。,,1级评论,4,2,2024-04-25 12:35:02
Michael_教父,保密,致敬传奇英雄维鲁斯,,1级评论,5,2,2024-04-25 00:23:43
・禦阪美琴・,保密,烈弓之下，片甲无存,,1级评论,6,2,2024-04-24 06:17:07
云山望月,保密,你在这曝光你自己呢？,,1级评论,6,2,2024-04-21 03:52:14
1234C2H5OH,男,传奇射手,,1级评论,5,2,2024-04-21 00:56:36
集美尅星,男,这不能算虐杀，正常捕杀而已，行使公民权利,,1级评论,5,2,2024-04-18 08:12:40
成分多到DNA打结的人,保密,建议把这只哈基米爆改霸王龙,,1级评论,5,2,2024-04-15 20:59:30
币站钢琴师,保密,"杀流浪猫没事
小区射箭可不行",,1级评论,6,2,2024-04-15 11:31:48
大口大口造米线,保密,评价一下他的射击技术，能参加邀请赛吗？,,1级评论,6,2,2024-04-14 02:10:59
想和铸星龙王这样那样,男,好人,,1级评论,6,2,2024-04-12 23:11:32
贱笑一下,男,帅的呀,,1级评论,4,2,2024-04-12 22:57:29
雪银杉x,保密,致敬传奇猎猫人,,1级评论,6,2,2024-04-12 22:42:09
Jhnopper,男,笑点解析:up主id[喜极而泣],,1级评论,5,2,2024-04-12 20:25:34
南梦如旧,保密,致敬传奇武将谋黄忠,,1级评论,6,2,2024-04-12 20:16:06
程璐Official,男,致敬传奇空投武器波塞克复合弓,,1级评论,5,2,2024-04-11 14:15:54
相思不过楚江东,保密,精准而优雅,,1级评论,6,2,2024-04-07 14:22:09
回忆丶泪伤,男,致敬传奇射手,,1级评论,5,2,2024-04-05 22:02:52
神秘健康男,保密,好人一生平安🙏,,1级评论,5,2,2024-04-04 09:19:59
红头耄耋,保密,弹弓太考验技巧了不如复合弓伤害和暴击拉满了[笑哭],,1级评论,5,2,2024-03-29 23:06:31
毋饶卜,保密,我不支持的是，应该和物业沟通一下 至少安排两个人进行处理一下尸体  如果跑掉了 回头在小区里头翘了 小孩子看到会吓到人 除非他全部带走 [笑哭],,1级评论,6,2,2024-03-29 22:04:15
顽皮洗澡狗爱洗澡,保密,英雄！致敬传奇猎手ap维鲁斯,,1级评论,6,2,2024-03-28 12:37:50
鸭诈菊花花生油,保密,哪天可以搞一个射猫比赛吗,,1级评论,6,2,2024-03-27 10:40:17
肘翻四季的牢求,男,回复 @账号已注销 :欸你怎么死了[思考]是追寻你的猫祖宗而去了吗？,鸭诈菊花花生油,2级评论,6,0,2024-12-11 14:37:15
账号已注销,保密,"什麼向井敏明，這和鬼子的殺人比賽在有什麼
差別，你最好只是想想。",鸭诈菊花花生油,2级评论,0,0,2024-04-30 15:29:08
木之坚韧,男,致敬传奇ow英雄hanzo,,1级评论,6,2,2024-03-27 10:10:38
马踏祁连山河东,保密,你凭什么说人家？他偷你家猫了？,,1级评论,4,2,2024-03-27 09:31:25
快乐牌刀片不快乐,保密,"拿复合弓射杀老鼠——哇，哥哥好厉害，一箭一只老鼠
拿复合弓射猫——太残忍，垃圾
不知道从什么时候开始，猫狗的价值都能和人伦道德挂钩了?",,1级评论,5,2,2024-03-27 08:26:57
戴佳伟伟迷,保密,"林暗草惊风，将军夜引弓。
平明寻白羽，没在石棱中",,1级评论,6,2,2024-03-27 08:26:23
゚小番茄,保密,生子当如孙仲谋,,1级评论,6,2,2024-03-24 16:20:31
如此恋慕,保密,我就是我，我就是天，致敬传奇冠军打野tian,,1级评论,4,2,2024-03-23 10:08:11
说的猫狸,女,第一巴图鲁,,1级评论,5,2,2024-03-21 19:52:03
路建国,保密,深圳不愧是广东爱猫之城，好人真多[草莓猫Taffy_敬礼],,1级评论,6,2,2024-03-20 14:33:34
Musha233,男,太危险了，拿这个走在街上搞不好会被人报警。不如弹弓，钢珠足矣,,1级评论,6,2,2024-03-13 02:37:42
仿生人冒充人类,保密,钢珠也危险，用泥丸就行，打中了泥丸自己会爆开，成本也低，安全,Musha233,2级评论,6,0,2024-03-20 11:50:44
等待加强的绿色飞镖人,男,致敬传奇英雄鹰眼,Musha233,2级评论,6,0,2024-03-14 19:43:41
带带大顺司,男,现实版吃鸡,,1级评论,5,2,2024-03-10 08:49:57
永雏慕斯,女,矢贯三石 ，劲冠三军,,1级评论,5,2,2024-03-08 20:58:52
QWQRk,男,传奇ad韦鲁斯,,1级评论,5,2,2024-03-08 18:39:13
阿花的栗子酥い,女,还是b友们清醒[doge]，换个平台估计都打起来了,,1级评论,6,2,2024-03-06 02:23:21
奶奶家的龙女仆,保密,好杀,,1级评论,6,2,2024-03-06 01:08:40
沧普昆云君,男,他这个太危险了，对人来说,,1级评论,6,2,2024-03-04 20:03:41
请猴黑和机伥喝黄河水,保密,对,沧普昆云君,2级评论,5,0,2024-03-07 14:43:29
孟德尔-四世同堂,女,吾虽年迈，箭矢尤锋,,1级评论,5,2,2024-03-04 15:25:34
金秋凉,男,视频掐头去尾没有开始经过就直接给结论露别人脸,,1级评论,6,2,2024-03-04 07:15:10
Militech_军用科技,男,"在中国，由南京大学李忠团队的最新研究表明，散养猫和流浪猫每年被捕食的兽类高达36.1-98亿只，鸟类26.9-55.2亿只，爬行动物14.8-43.1亿只，两栖动物11.3-38.2亿只，鱼类16.1-35.8亿只，无脊椎动物16.1-49.5亿只。据不完全统计，中国每年会增长4000万只流浪猫，这些流浪猫每年杀死超过100亿的动物，而在世界范围内，过去500年里记录在案的，猫已经造成了63个物种灭绝，世界自然保护联盟甚至把流浪猫列为排名第38的危险入侵物种。
根据国际自然保护联盟（IUCN）的定义，流浪猫是公认的，有红色警告的，最危险的入侵物种之一 。流浪猫在城市生态链里没有天敌，完全是人为因素造成的，流浪猫的繁殖数量无法通过原有的生态进行自动调节，所以对原有的生态平衡和其他物种会有灾难性的后果。流浪猫在世界范围内至少造成63个种群灭绝，流浪猫捕杀鸟类、爬行类、两栖类、鼠类等等这些动物，不仅是因为捕食也是因为娱乐。在各个大陆和海岛，流浪猫会通过疾病、虐杀和“恐惧”效应（fear-related effects）来大幅度减少其他种群的数量，最后使这些种群面临灭绝或成为濒危物种。
要是真爱，就绝育去，别像喂猪那样喂，这样只会疯狂下崽繁衍",,1级评论,6,2,2024-03-03 03:33:29
弟子们_想我了吗,男,差点忘了举报你[惊喜],,1级评论,6,2,2024-02-29 09:32:13
岛主爱因斯坦,保密,这就是我,,1级评论,4,2,2024-02-26 20:59:25
大西王的大西炮,男,你凑什么热闹?无非是怕xz吵到你身上罢了，你根本没有把弓当做工具的想法,,1级评论,5,2,2024-02-23 22:23:30
dio上天堂的奇妙,保密,帅！,,1级评论,4,2,2024-02-23 21:20:20
久暝,男,猫的速度是光速的7倍，猫不舒服的话，自己会逆转时空复活,,1级评论,5,2,2024-02-23 19:55:21
克拉肯奇,保密,虽说流浪猫是入侵物种，但这种方法不可取，容易被喷，而且流浪猫本身没啥价值，真正的得不偿失。,,1级评论,5,2,2024-02-23 15:19:27
账号已注销,保密,回复 @__泠灵__ :我刚刚去看了几个关于流浪猫的资料，确实有对生态造成影响，我太无知了，抱歉[笑哭],克拉肯奇,2级评论,0,3,2024-02-24 11:49:12
终焉战龙哥斯拉,男,回复 @有将军就有我 :千余年都是人引进的，入侵物种哪个不是被人引进的，原生物种都不需要人,克拉肯奇,2级评论,6,2,2024-02-25 12:13:25
喜欢涩涩的天邪鬼绿,男,"不公平！
居然不叫上我双排，狠狠滴批判！！",,1级评论,6,2,2024-02-19 12:30:10
黎狱Ristuki,女,哈基耒,,1级评论,6,2,2024-02-18 12:27:10
bili_1739464550,保密,致敬传奇武器复合弓,,1级评论,5,2,2024-02-14 00:57:48
嗜血怒奔21里,男,致敬复仇者联盟成员鹰眼,,1级评论,6,2,2024-02-05 12:56:56
伶俐籡,男,支持消灭城市里的流浪动物！,,1级评论,6,2,2024-01-28 19:43:37
伶俐籡,男,保护城市环境！治理流浪猫刻不容缓,伶俐籡,2级评论,6,0,2024-01-28 19:44:35
锁链轮胎,保密,好好好，向这些自发解决流浪猫问题的无名英雄致敬,,1级评论,6,2,2024-01-28 15:04:39
强者总是抱怨环境,男,只爱弯弓射小猫,,1级评论,5,2,2024-01-28 13:04:32
河中孤城,保密,"还是那句话
🙌想救，就收养
🙌可怜它，就带回家
🙌宠物是宠物，野猫是野猫
🙌你要是在野外搭猫窝，哥们你怎么不把你家搞成流浪猫棚呢？😅",,1级评论,5,6,2024-10-12 22:13:22
我在动车上疯狂睡,保密,我不在乎猫，这个逼手上的可是复合弓，能伤人甚至杀人的，这种东西应该在合法的靶场使用，可明白?你拿来打老鼠都不行，这是人的社会，当然应该以人为上[吃瓜]我看看猫小子和反猫极左怎么骂我,,1级评论,6,4,2024-03-08 23:00:02
